angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.6,-0.03,0.046,0.0,0.0,0.964,0.047,4.197,0.001,0.61,0.612,396.599,1.0,22.279,0.055,-0.006,0.001,-0.0,-18.965,0.009,25.088,0.699,0.914,0.263,0.869,0.03,-0.046
0.7,-0.017,0.046,0.0,0.0,0.932,0.053,4.184,0.001,0.667,0.671,470.738,1.0,21.947,0.049,-0.032,-0.013,0.0,74.139,-0.006,26.511,0.633,0.876,0.211,0.844,0.017,-0.046
0.8,0.006,0.081,0.0,0.0,0.917,0.061,4.177,0.002,0.699,0.702,590.102,1.0,21.206,0.081,-0.016,-0.007,0.0,119.364,0.032,22.985,0.559,0.826,0.174,0.816,-0.006,-0.081
0.9,-0.004,0.097,0.0,0.0,0.908,0.059,4.19,0.002,0.607,0.612,591.517,1.0,20.207,0.098,-0.009,0.013,-0.0,1.415,0.017,23.324,0.522,0.812,0.156,0.809,0.004,-0.097
1.0,0.017,0.085,0.0,0.0,0.907,0.052,4.195,0.001,0.56,0.565,480.129,1.0,20.597,0.087,-0.001,0.005,-0.0,-111.388,-0.011,19.74,0.504,0.814,0.147,0.815,-0.017,-0.085
1.1,-0.005,0.109,0.0,0.0,0.903,0.049,4.191,0.001,0.593,0.596,423.146,1.0,21.706,0.11,-0.004,-0.004,-0.0,-56.983,0.023,22.429,0.489,0.806,0.136,0.815,0.005,-0.109
1.2,-0.012,0.161,0.0,0.0,0.878,0.053,4.182,0.001,0.632,0.635,484.754,1.0,21.461,0.162,-0.025,-0.009,0.0,61.608,0.052,25.047,0.446,0.769,0.118,0.801,0.012,-0.161
1.3,-0.006,0.382,0.0,0.0,0.864,0.064,4.181,0.002,0.658,0.663,675.412,1.0,20.264,0.382,-0.014,-0.0,0.001,190.657,0.22,24.172,0.381,0.707,0.098,0.773,0.006,-0.382
1.4,-0.037,0.412,0.0,0.0,0.833,0.062,4.188,0.002,0.641,0.643,647.44,1.0,20.234,0.413,-0.031,0.007,-0.0,-27.971,0.032,24.167,0.365,0.696,0.091,0.77,0.037,-0.412
1.5,-0.084,0.452,0.0,0.0,0.794,0.057,4.187,0.002,0.566,0.569,547.868,1.0,19.876,0.459,-0.039,-0.001,-0.0,-99.572,0.046,19.79,0.36,0.698,0.087,0.777,0.084,-0.452
1.6,-0.109,0.504,0.0,0.0,0.748,0.051,4.184,0.001,0.564,0.565,428.696,1.0,20.953,0.516,-0.046,-0.003,-0.0,-119.172,0.056,19.811,0.373,0.71,0.086,0.788,0.109,-0.504
1.7,-0.129,0.506,0.0,0.0,0.724,0.055,4.186,0.002,0.624,0.627,515.713,1.0,21.105,0.523,-0.024,0.002,0.0,87.017,0.007,23.93,0.348,0.68,0.077,0.776,0.129,-0.506
1.8,-0.12,0.526,0.0,0.0,0.693,0.064,4.192,0.002,0.663,0.667,689.965,1.0,20.368,0.54,-0.031,0.006,0.001,174.252,0.017,23.617,0.301,0.627,0.066,0.755,0.12,-0.526
1.9,-0.145,0.543,0.0,0.0,0.661,0.063,4.193,0.002,0.635,0.639,676.835,1.0,20.015,0.562,-0.031,0.001,-0.0,-13.13,0.022,23.496,0.289,0.614,0.062,0.752,0.145,-0.543
2.0,-0.193,0.608,0.0,0.0,0.624,0.062,4.186,0.002,0.531,0.533,641.104,1.0,18.604,0.638,-0.037,-0.007,-0.0,-35.731,0.075,17.321,0.278,0.603,0.059,0.751,0.193,-0.608
-2.0,0.036,-0.67,0.0,0.0,0.632,0.096,6.234,0.004,0.68,0.69,1664.025,1.0,17.007,0.671,-0.025,-0.002,-0.0,-100.818,0.058,18.898,0.269,0.655,0.064,0.722,-0.036,0.67
-1.9,0.004,-0.613,0.0,0.0,0.657,0.098,6.236,0.004,0.671,0.682,1764.842,1.0,16.743,0.613,-0.134,0.001,-0.0,23.476,0.499,19.101,0.278,0.668,0.067,0.727,-0.004,0.613
-1.8,-0.054,-0.1,0.0,0.0,0.792,0.098,6.235,0.004,0.659,0.667,1741.367,1.0,16.526,0.113,-0.034,0.005,-0.0,-113.471,0.01,19.351,0.291,0.683,0.072,0.732,0.054,0.1
-1.7,-0.073,-0.073,0.0,0.0,0.826,0.103,6.23,0.004,0.68,0.69,1854.838,1.0,16.382,0.103,-0.028,-0.003,0.0,25.097,-0.008,18.972,0.299,0.694,0.074,0.737,0.073,0.073
-1.6,-0.092,-0.063,0.0,0.0,0.854,0.101,6.233,0.004,0.683,0.694,1829.741,1.0,16.601,0.111,-0.029,-0.008,0.0,69.358,0.003,19.11,0.317,0.714,0.08,0.743,0.092,0.063
-1.5,-0.096,-0.052,0.0,0.0,0.883,0.097,6.241,0.004,0.705,0.714,1760.383,1.0,17.203,0.109,-0.018,0.001,-0.0,10.052,-0.011,18.671,0.335,0.736,0.088,0.749,0.096,0.052
-1.4,-0.104,-0.06,0.0,0.0,0.901,0.097,6.24,0.004,0.677,0.686,1750.331,1.0,16.854,0.12,-0.012,0.008,-0.0,-63.102,-0.008,19.652,0.354,0.755,0.096,0.755,0.104,0.06
-1.3,-0.099,-0.081,0.0,0.0,0.913,0.103,6.232,0.004,0.66,0.671,1813.433,1.0,16.123,0.128,-0.016,0.001,0.0,124.509,0.01,19.922,0.368,0.766,0.1,0.761,0.099,0.081
-1.2,-0.086,-0.081,0.0,0.0,0.929,0.1,6.231,0.004,0.662,0.671,1688.924,1.0,16.445,0.119,-0.009,-0.008,-0.001,-314.997,-0.007,20.258,0.39,0.789,0.11,0.769,0.086,0.081
-1.1,-0.089,-0.088,0.0,0.0,0.938,0.104,6.239,0.005,0.663,0.675,2003.921,1.0,16.055,0.125,-0.008,-0.004,0.001,183.773,0.01,20.218,0.407,0.803,0.118,0.776,0.089,0.088
-1.0,-0.082,-0.081,0.0,0.0,0.947,0.097,6.243,0.004,0.679,0.686,1820.148,1.0,16.871,0.115,-0.006,0.01,-0.0,3.046,0.003,20.402,0.438,0.831,0.135,0.786,0.082,0.081
-0.9,-0.081,-0.077,0.0,0.0,0.953,0.101,6.233,0.004,0.689,0.698,1817.102,1.0,16.693,0.112,-0.006,0.011,-0.0,115.426,0.024,20.24,0.466,0.849,0.147,0.795,0.081,0.077
-0.8,-0.069,-0.055,0.0,0.0,0.959,0.103,6.222,0.004,0.688,0.698,1701.676,1.0,16.481,0.088,-0.009,-0.006,-0.0,-182.572,0.005,20.557,0.498,0.866,0.162,0.807,0.069,0.055
-0.7,-0.063,-0.054,0.0,0.0,0.969,0.107,6.228,0.005,0.684,0.694,1884.248,1.0,16.13,0.083,-0.007,-0.017,0.0,-107.234,0.007,20.923,0.533,0.883,0.179,0.819,0.063,0.054
-0.6,-0.048,-0.059,0.0,0.0,0.975,0.102,6.245,0.004,0.646,0.655,1991.482,1.0,16.063,0.076,-0.016,-0.004,0.0,25.981,0.017,22.249,0.582,0.908,0.21,0.836,0.048,0.059
-0.5,-0.036,-0.048,0.0,0.0,0.991,0.098,6.25,0.004,0.683,0.694,1965.502,1.0,16.86,0.06,-0.003,0.028,-0.0,217.734,0.014,22.012,0.644,0.931,0.253,0.856,0.036,0.048
-0.4,-0.024,-0.038,0.0,0.0,0.994,0.104,6.221,0.004,0.677,0.686,1747.768,1.0,16.28,0.045,-0.002,0.006,0.0,191.932,0.006,23.302,0.741,0.949,0.305,0.882,0.024,0.038
-0.3,-0.027,-0.03,0.0,0.0,0.996,0.102,6.215,0.004,0.675,0.686,1555.836,1.0,16.417,0.04,-0.0,-0.028,-0.0,-368.078,0.013,25.163,0.838,0.968,0.389,0.913,0.027,0.03
-0.2,-0.017,-0.021,0.0,0.0,0.996,0.102,6.243,0.004,0.667,0.675,1923.914,1.0,16.308,0.027,-0.001,-0.063,-0.001,-986.131,0.016,28.262,0.918,0.983,0.499,0.947,0.017,0.021
-0.1,-0.009,-0.005,0.0,0.0,0.997,0.104,6.307,0.005,0.671,0.682,2910.045,1.0,16.203,0.011,0.361,0.066,0.0,925.425,-0.683,30.389,0.97,0.993,0.644,0.979,0.009,0.005
0.0,0.0,0.0,0.0,0.0,1.0,0.101,6.406,0.006,0.648,0.655,4114.759,1.0,16.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1,-0.003,0.003,0.0,0.0,0.996,0.105,6.306,0.005,0.676,0.686,3000.651,1.0,16.142,0.004,-0.004,-0.099,-0.0,-1114.108,0.004,29.315,0.97,0.992,0.642,0.979,0.003,-0.003
0.2,0.026,0.007,0.0,0.0,0.994,0.098,6.244,0.004,0.667,0.675,1763.461,1.0,16.67,0.027,-0.002,-0.063,-0.001,-1237.19,0.023,28.359,0.915,0.986,0.508,0.947,-0.026,-0.007
0.3,0.029,0.023,0.0,0.0,0.997,0.099,6.216,0.004,0.67,0.678,1467.843,1.0,16.592,0.037,0.002,-0.028,-0.0,-295.617,0.01,25.625,0.837,0.971,0.393,0.912,-0.029,-0.023
0.4,0.049,0.032,0.0,0.0,0.992,0.101,6.222,0.004,0.671,0.682,1655.136,1.0,16.46,0.059,-0.005,0.007,0.0,187.293,0.021,23.668,0.741,0.951,0.309,0.88,-0.049,-0.032
0.5,0.058,0.033,0.0,0.0,0.991,0.097,6.25,0.004,0.686,0.694,1917.869,1.0,16.967,0.067,-0.0,0.028,-0.0,262.733,0.009,21.898,0.645,0.932,0.254,0.855,-0.058,-0.033
0.6,0.063,0.041,0.0,0.0,0.982,0.099,6.247,0.004,0.668,0.678,1884.908,1.0,16.553,0.076,-0.01,-0.004,0.0,-32.961,0.009,22.077,0.583,0.91,0.212,0.837,-0.063,-0.041
0.7,0.071,0.048,0.0,0.0,0.969,0.105,6.232,0.005,0.66,0.671,1806.407,1.0,15.985,0.086,-0.013,-0.015,0.0,-78.501,0.01,21.668,0.536,0.885,0.181,0.82,-0.071,-0.048
0.8,0.072,0.039,0.0,0.0,0.956,0.101,6.224,0.004,0.68,0.69,1621.61,1.0,16.54,0.082,-0.013,-0.008,-0.0,-184.797,-0.004,20.96,0.5,0.868,0.163,0.807,-0.072,-0.039
0.9,0.082,0.057,0.0,0.0,0.955,0.1,6.235,0.004,0.683,0.69,1763.764,1.0,16.69,0.1,-0.001,0.011,0.0,142.153,0.018,20.527,0.467,0.848,0.148,0.796,-0.082,-0.057
1.0,0.071,0.057,0.0,0.0,0.95,0.099,6.244,0.004,0.679,0.69,1863.635,1.0,16.741,0.091,-0.006,0.009,-0.0,99.872,-0.009,20.353,0.436,0.828,0.133,0.786,-0.071,-0.057
1.1,0.092,0.067,0.0,0.0,0.947,0.102,6.243,0.004,0.668,0.678,1894.501,1.0,16.357,0.114,-0.003,-0.001,0.0,30.865,0.023,20.28,0.41,0.804,0.12,0.777,-0.092,-0.067
1.2,0.102,0.055,0.0,0.0,0.938,0.101,6.236,0.004,0.678,0.686,1717.824,1.0,16.551,0.116,-0.01,-0.007,-0.0,-176.677,0.002,19.919,0.388,0.785,0.11,0.769,-0.102,-0.055
1.3,0.096,0.048,0.0,0.0,0.926,0.101,6.237,0.004,0.667,0.675,1745.284,1.0,16.36,0.107,-0.012,0.001,0.0,27.46,-0.009,19.937,0.369,0.767,0.101,0.762,-0.096,-0.048
1.4,0.112,0.047,0.0,0.0,0.91,0.101,6.244,0.004,0.681,0.69,1856.838,1.0,16.603,0.121,-0.016,0.007,0.0,111.554,0.014,19.459,0.35,0.75,0.094,0.755,-0.112,-0.047
1.5,0.104,0.06,0.0,0.0,0.884,0.101,6.243,0.004,0.689,0.698,1882.783,1.0,16.665,0.12,-0.026,-0.001,0.0,25.944,-0.001,19.081,0.332,0.731,0.087,0.749,-0.104,-0.06
1.6,0.093,0.063,0.0,0.0,0.854,0.104,6.237,0.005,0.673,0.682,1933.194,1.0,16.209,0.113,-0.03,-0.005,0.0,50.411,-0.008,19.201,0.314,0.709,0.08,0.743,-0.093,-0.063
1.7,0.091,0.066,0.0,0.0,0.819,0.101,6.234,0.004,0.669,0.678,1758.647,1.0,16.427,0.113,-0.035,-0.004,-0.0,-174.546,-0.0,19.299,0.301,0.695,0.076,0.737,-0.091,-0.066
1.8,0.046,0.093,0.0,0.0,0.784,0.103,6.238,0.005,0.687,0.698,1912.837,1.0,16.456,0.103,-0.034,0.004,0.0,154.19,-0.009,18.713,0.285,0.676,0.071,0.731,-0.046,-0.093
1.9,0.028,0.111,0.0,0.0,0.748,0.1,6.243,0.004,0.697,0.706,1839.719,1.0,16.851,0.114,-0.037,0.005,-0.0,-73.119,0.011,18.442,0.275,0.664,0.067,0.726,-0.028,-0.111
2.0,-0.055,0.692,0.0,0.0,0.636,0.105,6.241,0.005,0.682,0.69,1984.619,1.0,16.255,0.694,-0.111,-0.003,0.0,144.901,0.58,18.543,0.259,0.642,0.062,0.721,0.055,-0.692
-2.0,-0.093,-0.056,0.0,0.0,0.673,0.13,6.727,0.003,0.501,0.494,686.175,1.0,11.726,0.109,-0.033,0.001,-0.0,-4.641,-0.026,19.679,0.322,0.682,0.104,0.768,0.093,0.056
-1.9,-0.121,-0.059,0.0,0.0,0.706,0.13,6.726,0.003,0.501,0.494,690.816,1.0,11.723,0.134,-0.044,0.0,-0.0,-9.76,0.018,19.845,0.336,0.698,0.111,0.771,0.121,0.059
-1.8,-0.105,-0.05,0.0,0.0,0.751,0.132,6.726,0.003,0.511,0.506,700.576,1.0,11.728,0.117,-0.046,0.001,-0.0,5.181,-0.011,19.857,0.352,0.714,0.117,0.774,0.105,0.05
-1.7,-0.12,-0.045,0.0,0.0,0.797,0.133,6.725,0.003,0.513,0.506,695.394,1.0,11.73,0.128,-0.03,-0.001,0.0,21.686,-0.003,20.009,0.368,0.73,0.123,0.778,0.12,0.045
-1.6,-0.118,-0.057,0.0,0.0,0.827,0.13,6.726,0.003,0.5,0.494,673.708,1.0,11.728,0.131,-0.034,-0.001,-0.0,-17.41,0.004,20.499,0.388,0.748,0.133,0.782,0.118,0.057
-1.5,-0.122,-0.035,0.0,0.0,0.861,0.129,6.728,0.003,0.498,0.494,691.119,1.0,11.714,0.127,-0.029,-0.0,-0.0,-35.751,-0.023,20.774,0.409,0.767,0.142,0.787,0.122,0.035
-1.4,-0.137,-0.06,0.0,0.0,0.89,0.132,6.728,0.003,0.508,0.502,726.87,1.0,11.715,0.15,-0.022,0.002,-0.0,18.714,0.009,20.859,0.431,0.784,0.152,0.793,0.137,0.06
-1.3,-0.14,-0.02,0.0,0.0,0.913,0.134,6.725,0.004,0.518,0.514,708.157,1.0,11.728,0.141,-0.013,0.001,0.0,13.342,0.01,20.885,0.455,0.803,0.162,0.799,0.14,0.02
-1.2,-0.13,-0.021,0.0,0.0,0.926,0.133,6.725,0.003,0.513,0.506,694.815,1.0,11.726,0.132,-0.015,-0.002,0.0,-13.841,-0.015,21.394,0.482,0.822,0.175,0.806,0.13,0.021
-1.1,-0.147,0.003,0.0,0.0,0.941,0.131,6.727,0.003,0.505,0.502,708.656,1.0,11.716,0.147,-0.018,-0.001,0.0,0.536,0.012,21.956,0.511,0.841,0.19,0.813,0.147,-0.003
-1.0,-0.135,0.005,0.0,0.0,0.959,0.129,6.728,0.003,0.498,0.494,708.12,1.0,11.702,0.135,-0.002,0.003,-0.0,25.585,-0.016,22.52,0.544,0.861,0.209,0.822,0.135,-0.005
-0.9,-0.151,-0.0,0.0,0.0,0.961,0.131,6.725,0.003,0.505,0.502,682.535,1.0,11.718,0.151,-0.001,0.002,0.0,46.159,-0.007,22.9,0.584,0.881,0.229,0.832,0.151,0.0
-0.8,-0.157,0.014,0.0,0.0,0.962,0.131,6.723,0.003,0.505,0.502,636.376,1.0,11.734,0.158,-0.007,-0.002,-0.0,-20.353,0.012,23.545,0.626,0.9,0.253,0.844,0.157,-0.014
-0.7,-0.146,0.009,0.0,0.0,0.969,0.13,6.726,0.003,0.503,0.498,656.729,1.0,11.722,0.146,-0.002,-0.005,-0.0,-77.869,0.023,24.264,0.667,0.917,0.28,0.858,0.146,-0.009
-0.6,-0.123,-0.015,0.0,0.0,0.971,0.132,6.73,0.003,0.508,0.502,734.599,1.0,11.699,0.124,0.002,-0.001,-0.0,-27.496,0.023,24.74,0.708,0.933,0.31,0.873,0.123,0.015
-0.5,-0.099,-0.015,0.0,0.0,0.969,0.133,6.731,0.004,0.51,0.506,762.095,1.0,11.687,0.1,-0.0,0.009,0.0,126.455,0.02,25.431,0.756,0.949,0.35,0.891,0.099,0.015
-0.4,-0.08,-0.006,0.0,0.0,0.969,0.132,6.723,0.003,0.51,0.506,635.64,1.0,11.733,0.081,-0.003,0.002,-0.0,14.554,0.014,26.802,0.82,0.965,0.41,0.912,0.08,0.006
-0.3,-0.066,-0.006,0.0,0.0,0.973,0.133,6.721,0.003,0.515,0.51,621.086,1.0,11.737,0.067,-0.003,-0.009,-0.0,-118.488,0.019,27.845,0.881,0.979,0.481,0.936,0.066,0.006
-0.2,-0.046,-0.011,0.0,0.0,0.975,0.134,6.73,0.004,0.513,0.506,739.574,1.0,11.683,0.047,-0.012,-0.022,-0.0,-277.212,0.035,29.872,0.929,0.989,0.568,0.961,0.046,0.011
-0.1,-0.013,0.001,0.0,0.0,0.987,0.133,6.752,0.004,0.502,0.498,1016.786,1.0,11.569,0.013,0.33,0.024,0.001,335.66,-0.103,34.547,0.968,0.996,0.688,0.984,0.013,-0.001
0.0,0.0,0.0,0.0,0.0,1.0,0.133,6.783,0.004,0.493,0.486,1533.043,1.0,11.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1,0.016,-0.002,0.0,0.0,0.984,0.132,6.753,0.004,0.5,0.494,1006.307,1.0,11.567,0.016,-0.016,-0.03,-0.001,-526.736,0.016,35.12,0.968,0.996,0.688,0.984,-0.016,0.002
0.2,0.03,-0.007,0.0,0.0,0.97,0.133,6.731,0.003,0.51,0.506,732.275,1.0,11.681,0.03,-0.014,-0.022,-0.0,-274.031,0.015,30.34,0.928,0.989,0.568,0.961,-0.03,0.007
0.3,0.059,0.009,0.0,0.0,0.958,0.131,6.72,0.003,0.507,0.502,599.471,1.0,11.737,0.06,-0.012,-0.011,-0.0,-132.804,0.029,28.752,0.879,0.979,0.483,0.935,-0.059,-0.009
0.4,0.098,-0.008,0.0,0.0,0.955,0.132,6.722,0.003,0.51,0.506,628.706,1.0,11.726,0.098,-0.003,0.002,0.0,29.235,0.038,26.813,0.819,0.966,0.409,0.91,-0.098,0.008
0.5,0.125,-0.024,0.0,0.0,0.953,0.132,6.731,0.003,0.507,0.502,750.58,1.0,11.684,0.128,-0.002,0.009,0.0,121.874,0.03,25.6,0.756,0.95,0.351,0.889,-0.125,0.024
0.6,0.138,-0.021,0.0,0.0,0.942,0.13,6.73,0.003,0.5,0.494,705.094,1.0,11.687,0.14,-0.011,-0.001,-0.0,-45.486,0.012,25.017,0.707,0.934,0.31,0.871,-0.138,0.021
0.7,0.146,-0.023,0.0,0.0,0.946,0.13,6.726,0.003,0.5,0.494,646.346,1.0,11.71,0.147,0.004,-0.004,-0.0,-58.748,0.008,24.332,0.666,0.918,0.28,0.857,-0.146,0.023
0.8,0.146,-0.004,0.0,0.0,0.944,0.132,6.722,0.003,0.507,0.502,639.11,1.0,11.722,0.146,-0.002,-0.004,0.0,-7.236,-0.002,23.456,0.625,0.9,0.252,0.843,-0.146,0.004
0.9,0.156,-0.016,0.0,0.0,0.937,0.132,6.725,0.003,0.507,0.502,684.77,1.0,11.704,0.156,-0.007,0.003,0.0,45.66,0.011,22.827,0.583,0.881,0.229,0.83,-0.156,0.016
1.0,0.141,-0.008,0.0,0.0,0.934,0.131,6.728,0.003,0.505,0.502,716.47,1.0,11.689,0.141,-0.003,0.003,0.0,31.7,-0.015,22.37,0.543,0.861,0.208,0.82,-0.141,0.008
1.1,0.151,-0.007,0.0,0.0,0.932,0.133,6.727,0.003,0.51,0.506,709.864,1.0,11.697,0.151,-0.001,-0.001,0.0,-6.606,0.01,21.828,0.51,0.841,0.19,0.812,-0.151,0.007
1.2,0.148,0.01,0.0,0.0,0.919,0.132,6.725,0.003,0.507,0.502,669.644,1.0,11.708,0.148,-0.013,-0.002,-0.0,-40.22,-0.003,21.552,0.482,0.823,0.176,0.804,-0.148,-0.01
1.3,0.151,0.02,0.0,0.0,0.895,0.132,6.726,0.003,0.507,0.502,673.248,1.0,11.706,0.152,-0.024,0.001,0.0,3.604,0.004,21.211,0.456,0.805,0.164,0.797,-0.151,-0.02
1.4,0.156,0.025,0.0,0.0,0.882,0.131,6.728,0.003,0.502,0.498,701.435,1.0,11.685,0.158,-0.013,0.002,0.0,28.187,0.006,20.972,0.43,0.786,0.152,0.791,-0.156,-0.025
1.5,0.147,0.037,0.0,0.0,0.85,0.13,6.728,0.003,0.499,0.494,688.892,1.0,11.687,0.152,-0.031,-0.0,-0.0,-12.543,-0.006,20.737,0.407,0.767,0.142,0.786,-0.147,-0.037
1.6,0.123,0.03,0.0,0.0,0.818,0.131,6.727,0.003,0.502,0.498,673.301,1.0,11.692,0.127,-0.032,-0.001,-0.0,-15.591,-0.025,20.459,0.387,0.749,0.132,0.782,-0.123,-0.03
1.7,0.116,0.057,0.0,0.0,0.777,0.131,6.726,0.003,0.504,0.502,664.489,1.0,11.699,0.129,-0.041,-0.0,0.0,-8.812,0.002,20.192,0.367,0.732,0.124,0.778,-0.116,-0.057
1.8,0.088,0.054,0.0,0.0,0.742,0.133,6.727,0.003,0.509,0.506,693.702,1.0,11.689,0.103,-0.035,0.001,0.0,29.213,-0.026,19.859,0.349,0.715,0.117,0.774,-0.088,-0.054
1.9,0.087,0.075,0.0,0.0,0.697,0.132,6.728,0.003,0.507,0.502,705.575,1.0,11.684,0.115,-0.045,0.001,-0.0,11.872,0.012,19.719,0.333,0.698,0.11,0.77,-0.087,-0.075
2.0,0.083,0.082,0.0,0.0,0.658,0.131,6.728,0.003,0.502,0.498,681.126,1.0,11.685,0.116,-0.04,-0.0,-0.0,-24.448,0.001,19.65,0.319,0.683,0.104,0.767,-0.083,-0.082
-2.0,0.507,0.315,0.0,0.0,0.653,0.078,6.246,0.002,0.678,0.678,828.608,1.0,18.742,0.597,-0.038,-0.001,0.0,-0.953,-0.215,21.791,0.265,0.657,0.074,0.751,-0.507,-0.315
-1.9,0.696,-0.417,0.0,0.0,0.691,0.078,6.247,0.002,0.681,0.682,829.561,1.0,18.832,0.811,-0.023,0.002,0.0,46.139,0.269,21.89,0.274,0.67,0.079,0.755,-0.696,0.417
-1.8,0.473,0.264,0.0,0.0,0.714,0.076,6.245,0.002,0.689,0.69,783.422,1.0,19.17,0.542,-0.029,0.004,-0.0,-26.693,0.033,21.974,0.288,0.685,0.086,0.758,-0.473,-0.264
-1.7,0.455,0.229,0.0,0.0,0.743,0.078,6.24,0.002,0.679,0.678,810.115,1.0,18.771,0.509,-0.034,-0.002,-0.0,-23.462,0.06,22.119,0.298,0.698,0.09,0.762,-0.455,-0.229
-1.6,0.41,0.183,0.0,0.0,0.777,0.079,6.242,0.002,0.681,0.682,833.577,1.0,18.764,0.449,-0.025,-0.004,-0.0,-29.191,0.03,22.205,0.311,0.714,0.097,0.765,-0.41,-0.183
-1.5,0.382,0.172,0.0,0.0,0.802,0.079,6.246,0.002,0.68,0.682,862.768,1.0,18.694,0.419,-0.046,0.001,0.0,12.199,0.071,22.323,0.326,0.73,0.104,0.77,-0.382,-0.172
-1.4,0.287,-0.198,0.0,0.0,0.848,0.078,6.245,0.002,0.68,0.678,850.569,1.0,18.801,0.349,-0.059,0.005,-0.0,12.39,-0.072,22.514,0.343,0.749,0.113,0.774,-0.287,0.198
-1.3,0.413,-0.082,0.0,0.0,0.907,0.079,6.239,0.002,0.684,0.686,838.179,1.0,18.775,0.421,-0.043,0.002,0.0,31.464,0.134,22.638,0.364,0.767,0.122,0.78,-0.413,0.082
-1.2,0.277,-0.071,0.0,0.0,0.95,0.077,6.238,0.002,0.686,0.686,806.715,1.0,18.942,0.286,-0.002,-0.006,-0.0,-52.803,0.026,22.885,0.389,0.787,0.134,0.786,-0.277,0.071
-1.1,0.25,-0.074,0.0,0.0,0.951,0.078,6.243,0.002,0.679,0.678,859.519,1.0,18.769,0.261,-0.002,-0.004,-0.0,-50.768,0.018,23.138,0.413,0.806,0.146,0.794,-0.25,0.074
-1.0,0.231,-0.073,0.0,0.0,0.954,0.08,6.247,0.002,0.678,0.678,910.287,1.0,18.593,0.242,-0.006,0.003,0.0,26.791,0.013,23.346,0.442,0.827,0.159,0.803,-0.231,0.073
-0.9,0.216,-0.076,0.0,0.0,0.96,0.08,6.244,0.002,0.678,0.678,883.497,1.0,18.613,0.229,-0.009,0.008,0.0,58.475,0.03,23.725,0.482,0.85,0.178,0.814,-0.216,0.076
-0.8,0.191,-0.055,0.0,0.0,0.969,0.078,6.236,0.002,0.678,0.678,825.022,1.0,18.752,0.199,-0.001,-0.001,-0.0,-7.539,0.021,24.259,0.528,0.873,0.201,0.826,-0.191,0.055
-0.7,0.172,-0.046,0.0,0.0,0.971,0.079,6.237,0.002,0.676,0.675,832.561,1.0,18.691,0.178,-0.012,-0.006,-0.0,-23.942,0.031,24.79,0.576,0.894,0.227,0.84,-0.172,0.046
-0.6,0.138,-0.049,0.0,0.0,0.983,0.078,6.244,0.002,0.678,0.678,856.502,1.0,18.727,0.146,-0.002,-0.002,0.0,2.23,0.022,25.432,0.627,0.914,0.261,0.856,-0.138,0.049
-0.5,0.119,-0.036,0.0,0.0,0.985,0.078,6.245,0.002,0.68,0.678,854.273,1.0,18.829,0.124,-0.002,0.012,-0.0,28.8,0.022,26.319,0.69,0.934,0.308,0.875,-0.119,0.036
-0.4,0.095,-0.037,0.0,0.0,0.987,0.079,6.234,0.002,0.69,0.69,825.472,1.0,18.843,0.102,-0.004,-0.001,-0.0,-62.654,0.021,27.364,0.774,0.956,0.374,0.9,-0.095,0.037
-0.3,0.076,-0.027,0.0,0.0,0.991,0.08,6.235,0.002,0.678,0.678,888.126,1.0,18.552,0.081,-0.001,-0.025,-0.0,-199.817,0.026,29.967,0.858,0.974,0.46,0.929,-0.076,0.027
-0.2,0.049,-0.026,0.0,0.0,0.991,0.081,6.26,0.003,0.681,0.682,1087.943,1.0,18.496,0.055,-0.003,-0.046,-0.0,-404.847,0.041,32.67,0.925,0.988,0.573,0.958,-0.049,0.026
-0.1,0.014,-0.002,0.0,0.0,0.994,0.083,6.307,0.003,0.674,0.675,1492.79,1.0,18.157,0.014,0.328,0.067,-0.0,291.658,-0.826,37.037,0.972,0.996,0.712,0.985,-0.014,0.002
0.0,0.0,0.0,0.0,0.0,1.0,0.087,6.373,0.004,0.676,0.682,2128.38,1.0,17.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1,-0.031,0.006,0.0,0.0,0.996,0.091,6.307,0.004,0.644,0.643,1766.193,1.0,17.023,0.032,-0.004,-0.066,-0.0,-362.188,0.032,28.978,0.974,0.994,0.686,0.986,0.031,-0.006
0.2,-0.061,0.015,0.0,0.0,0.994,0.092,6.26,0.003,0.627,0.627,1401.961,1.0,16.675,0.063,-0.002,-0.047,-0.0,-364.231,0.031,25.177,0.93,0.983,0.54,0.962,0.061,-0.015
0.3,-0.093,0.038,0.0,0.0,0.989,0.092,6.234,0.003,0.618,0.62,1182.787,1.0,16.502,0.101,-0.005,-0.026,-0.0,-219.174,0.037,23.39,0.862,0.968,0.43,0.933,0.093,-0.038
