angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.1,-9.995,-2.967,-10.0,-3.0,0.965,0.162,7.126,0.005,0.642,0.655,1069.188,1.0,11.961,10.427,0.002,0.035,0.001,314.379,1.354,14.54,0.214,0.319,0.024,0.589,-0.005,-0.033
0.1,6.994,10.009,7.0,10.0,0.958,0.157,7.112,0.005,0.637,0.651,1078.477,1.0,12.169,12.211,0.368,-0.003,0.0,307.095,1.153,14.211,0.17,0.162,0.013,0.563,0.006,-0.009
0.2,2.971,-5.975,3.0,-6.0,0.976,0.158,7.119,0.005,0.639,0.651,872.129,1.0,12.151,6.673,0.632,0.017,0.0,93.427,2.759,15.744,0.195,0.342,0.025,0.618,0.029,-0.025
0.3,-11.043,-13.907,-11.0,-14.0,0.953,0.16,7.111,0.004,0.644,0.659,726.638,1.0,12.076,17.758,0.464,-0.006,-0.0,-34.515,4.034,13.185,0.147,0.0,0.01,0.543,0.043,-0.093
0.3,-14.069,-13.912,-14.0,-14.0,0.938,0.163,7.109,0.005,0.639,0.655,751.416,1.0,11.843,19.786,0.36,0.006,0.0,-18.598,5.598,12.884,0.151,0.0,0.009,0.543,0.069,-0.088
0.3,-4.995,1.074,-5.0,1.0,0.984,0.16,7.094,0.005,0.635,0.651,780.464,1.0,11.955,5.109,0.398,-0.028,-0.0,-24.111,-7.063,16.34,0.302,0.513,0.051,0.663,-0.005,-0.074
0.3,8.036,13.049,8.0,13.0,0.943,0.155,7.083,0.004,0.633,0.647,763.958,1.0,12.231,15.325,0.063,-0.033,-0.0,-48.169,3.766,13.744,0.152,0.095,0.01,0.552,-0.036,-0.049
0.3,8.986,0.024,9.0,0.0,0.963,0.154,7.096,0.004,0.637,0.651,755.368,1.0,12.31,8.986,0.619,0.003,-0.0,-8.318,-0.227,15.672,0.314,0.428,0.056,0.632,0.014,-0.024
0.4,0.06,11.081,0.0,11.0,0.962,0.157,7.091,0.004,0.638,0.655,747.481,1.0,12.182,11.081,0.331,-0.0,-0.0,-28.077,1.116,15.241,0.244,0.281,0.038,0.621,-0.06,-0.081
0.4,0.052,9.073,0.0,9.0,0.963,0.158,7.092,0.005,0.634,0.651,754.808,1.0,12.09,9.073,0.636,-0.004,0.0,-22.516,4.606,15.829,0.283,0.36,0.046,0.638,-0.052,-0.073
0.4,1.948,-9.947,2.0,-10.0,0.963,0.159,7.118,0.005,0.635,0.651,770.214,1.0,12.014,10.136,0.241,0.029,0.0,-23.262,1.134,15.173,0.221,0.26,0.03,0.612,0.052,-0.053
0.5,-10.93,9.16,-11.0,9.0,0.94,0.161,7.092,0.005,0.636,0.651,765.027,1.0,11.929,14.261,0.056,-0.003,0.0,48.855,3.365,13.634,0.178,0.075,0.01,0.556,-0.07,-0.16
0.8,-9.174,-12.783,-9.0,-13.0,0.915,0.162,7.113,0.005,0.638,0.655,756.223,1.0,11.879,15.734,0.168,-0.003,-0.0,-26.165,2.507,13.409,0.166,0.057,0.01,0.546,0.174,-0.217
0.8,8.889,-8.939,9.0,-9.0,0.924,0.158,7.114,0.005,0.632,0.647,777.778,1.0,12.042,12.606,0.554,0.002,0.0,-30.818,1.284,14.104,0.173,0.116,0.01,0.565,0.111,-0.061
0.9,5.978,0.044,6.0,0.0,0.918,0.156,7.097,0.004,0.635,0.647,772.165,1.0,12.177,5.979,0.55,0.002,0.0,7.922,-2.43,16.709,0.327,0.52,0.062,0.668,0.022,-0.044
0.9,6.963,-0.956,7.0,-1.0,0.915,0.157,7.098,0.005,0.633,0.647,776.833,1.0,12.135,7.028,-0.015,0.004,-0.0,-7.084,0.787,15.998,0.28,0.446,0.042,0.637,0.037,-0.044
0.9,7.965,0.044,8.0,0.0,0.914,0.157,7.097,0.005,0.632,0.647,779.192,1.0,12.089,7.966,0.602,0.0,0.0,20.67,-0.062,15.895,0.298,0.446,0.052,0.638,0.035,-0.044
1.2,-11.384,-6.83,-11.0,-7.0,0.892,0.16,7.11,0.004,0.643,0.655,729.189,1.0,12.09,13.276,-0.061,-0.0,-0.0,2.552,-4.482,13.905,0.199,0.178,0.014,0.563,0.384,-0.17
1.2,-7.079,6.132,-7.0,6.0,0.89,0.159,7.09,0.004,0.64,0.655,751.585,1.0,12.113,9.365,0.415,-0.0,-0.0,3.991,-4.759,14.538,0.19,0.234,0.015,0.574,0.079,-0.132
1.4,-12.422,-3.799,-12.0,-4.0,0.882,0.165,7.107,0.005,0.631,0.643,786.07,1.0,11.663,12.99,0.055,-0.01,0.0,25.633,-2.247,13.895,0.214,0.249,0.022,0.582,0.422,-0.201
1.4,11.138,-0.138,11.0,0.0,0.75,0.156,7.099,0.005,0.631,0.647,809.736,1.0,12.116,11.139,0.36,0.011,0.0,55.804,-0.808,15.092,0.253,0.357,0.04,0.611,-0.138,0.138
1.5,-10.452,-4.85,-10.0,-5.0,0.862,0.163,7.109,0.005,0.634,0.647,782.145,1.0,11.778,11.522,-0.103,-0.017,-0.0,-287.042,1.096,14.105,0.206,0.253,0.018,0.576,0.452,-0.15
1.5,13.2,6.835,13.0,7.0,0.746,0.153,7.088,0.004,0.636,0.651,778.401,1.0,12.375,14.865,-0.208,-0.025,-0.001,-294.007,1.564,14.042,0.182,0.173,0.014,0.56,-0.2,0.165
1.7,-0.667,12.031,-1.0,12.0,0.696,0.157,7.09,0.004,0.638,0.651,767.879,1.0,12.175,12.049,0.39,-0.005,-0.0,-2.479,-4.669,14.678,0.194,0.217,0.021,0.592,-0.333,-0.031
1.7,-9.418,0.115,-9.0,0.0,0.837,0.162,7.098,0.005,0.633,0.647,798.944,1.0,11.819,9.419,0.499,-0.003,0.0,32.585,1.792,14.801,0.275,0.381,0.042,0.616,0.418,-0.115
1.8,-4.578,7.091,-5.0,7.0,0.645,0.161,7.092,0.005,0.633,0.647,799.041,1.0,11.915,8.44,-0.339,-0.002,-0.0,18.578,3.331,14.671,0.205,0.252,0.018,0.585,-0.422,-0.091
2.0,-3.269,-5.865,-3.0,-6.0,0.711,0.162,7.115,0.005,0.632,0.647,806.127,1.0,11.823,6.714,0.015,0.025,0.0,38.248,-5.335,15.355,0.251,0.373,0.034,0.62,0.269,-0.135
2.0,3.615,4.11,3.0,4.0,0.582,0.157,7.093,0.004,0.636,0.647,760.143,1.0,12.158,5.473,0.175,0.005,0.0,7.948,-4.839,17.18,0.334,0.547,0.084,0.676,-0.615,-0.11
2.3,1.038,-4.77,1.0,-5.0,0.607,0.16,7.112,0.005,0.632,0.647,805.067,1.0,11.916,4.882,0.018,0.0,-0.0,-3.026,1.564,16.336,0.292,0.484,0.055,0.653,-0.038,-0.23
2.6,-3.74,0.36,-4.0,0.0,0.572,0.159,7.098,0.004,0.64,0.655,767.878,1.0,12.119,3.757,0.199,0.007,0.0,2.327,-6.731,15.96,0.315,0.518,0.065,0.653,-0.26,-0.36
3.1,0.43,-7.96,0.0,-8.0,0.425,0.158,7.117,0.004,0.64,0.655,768.283,1.0,12.168,7.972,0.173,0.002,-0.0,-22.497,-4.777,15.137,0.225,0.315,0.026,0.61,-0.43,-0.04
3.3,12.439,11.452,11.0,12.0,0.419,0.154,7.083,0.004,0.631,0.643,774.785,1.0,12.224,16.908,-0.021,-0.021,-0.0,-0.628,5.894,13.909,0.156,0.141,0.013,0.561,-1.439,0.548
3.3,13.741,1.276,13.0,2.0,0.451,0.155,7.094,0.004,0.632,0.647,775.49,1.0,12.212,13.8,0.158,0.012,0.0,16.345,-1.137,14.724,0.213,0.29,0.028,0.594,-0.741,0.724
3.4,10.668,5.379,10.0,6.0,0.39,0.155,7.088,0.004,0.636,0.651,753.932,1.0,12.282,11.947,-0.512,-0.026,-0.0,3.85,-5.402,15.005,0.209,0.288,0.021,0.593,-0.668,0.621
3.4,12.405,-6.651,12.0,-6.0,0.454,0.156,7.109,0.005,0.633,0.647,776.218,1.0,12.155,14.076,0.035,0.026,0.0,1.432,-2.832,14.45,0.182,0.18,0.013,0.579,-0.405,0.651
3.4,3.679,-2.963,2.0,-3.0,0.354,0.158,7.105,0.005,0.636,0.651,778.525,1.0,12.118,4.724,0.023,-0.017,-0.0,-5.344,-8.405,16.543,0.293,0.518,0.06,0.66,-1.679,-0.037
3.4,6.808,4.934,5.0,5.0,0.368,0.157,7.095,0.004,0.634,0.647,764.244,1.0,12.14,8.408,0.132,-0.025,-0.0,-32.709,-1.102,16.395,0.28,0.451,0.064,0.648,-1.808,0.066
3.5,3.793,0.966,2.0,1.0,0.344,0.157,7.102,0.004,0.636,0.651,778.703,1.0,12.135,3.914,-0.571,-0.005,-0.0,36.641,-0.728,16.844,0.294,0.54,0.063,0.666,-1.793,0.034
3.7,1.853,4.065,0.0,4.0,0.327,0.156,7.096,0.004,0.64,0.655,777.324,1.0,12.228,4.467,-0.635,0.005,-0.0,29.843,-6.614,16.038,0.275,0.467,0.052,0.638,-1.853,-0.065
4.0,9.39,-3.622,9.0,-3.0,0.411,0.158,7.107,0.005,0.63,0.643,808.113,1.0,12.019,10.065,-0.552,0.011,0.0,52.745,1.079,15.629,0.249,0.367,0.035,0.624,-0.39,0.622
4.0,10.422,-4.424,9.0,-5.0,0.369,0.157,7.112,0.005,0.633,0.647,808.596,1.0,12.126,11.322,-0.042,0.005,-0.0,0.484,1.257,15.33,0.234,0.311,0.028,0.612,-1.422,-0.576
4.0,10.286,12.379,9.0,13.0,0.382,0.156,7.085,0.005,0.63,0.647,789.577,1.0,12.137,16.095,-0.542,-0.029,-0.0,11.799,3.489,14.16,0.166,0.167,0.014,0.566,-1.286,0.621
4.1,7.335,3.261,7.0,4.0,0.312,0.155,7.097,0.004,0.638,0.651,758.521,1.0,12.309,8.028,0.025,-0.003,-0.0,-26.743,0.773,16.296,0.276,0.431,0.052,0.638,-0.335,0.739
4.2,-7.621,0.287,-8.0,0.0,0.338,0.16,7.101,0.004,0.639,0.651,766.358,1.0,12.049,7.627,-0.552,0.011,0.0,14.773,-1.738,14.374,0.254,0.322,0.038,0.608,-0.379,-0.287
4.3,-7.486,11.45,-9.0,11.0,0.334,0.159,7.088,0.004,0.636,0.651,773.619,1.0,12.026,13.68,-0.581,-0.025,-0.0,17.396,-2.054,13.229,0.175,0.0,0.013,0.559,-1.514,-0.45
4.4,-4.54,-6.523,-6.0,-8.0,0.317,0.16,7.115,0.005,0.639,0.651,768.061,1.0,12.017,7.947,-0.328,0.023,-0.0,-30.98,-0.493,14.024,0.217,0.239,0.029,0.584,-1.46,-1.477
4.5,7.249,0.29,7.0,1.0,0.287,0.156,7.1,0.004,0.637,0.651,785.264,1.0,12.229,7.254,-0.599,0.015,0.0,32.401,-7.343,16.5,0.272,0.446,0.053,0.644,-0.249,0.71
4.6,3.329,3.534,1.0,3.0,0.261,0.159,7.096,0.005,0.634,0.651,784.932,1.0,12.028,4.855,-0.076,-0.007,-0.0,-18.003,2.768,15.791,0.256,0.444,0.044,0.628,-2.329,-0.534
4.6,11.475,6.555,9.0,7.0,0.232,0.155,7.092,0.004,0.634,0.647,777.495,1.0,12.225,13.215,-0.15,0.007,-0.0,-12.082,-2.88,15.305,0.224,0.315,0.032,0.606,-2.475,0.445
5.0,-0.469,-12.74,0.0,-12.0,0.252,0.159,7.116,0.005,0.641,0.659,790.78,1.0,12.099,12.749,-0.748,-0.027,-0.001,-624.359,12.749,14.1,0.195,0.195,0.017,0.574,0.469,0.74
-4.9,-13.042,4.413,-12.0,3.0,0.246,0.12,6.778,0.005,0.441,0.439,1297.581,1.0,11.328,13.768,-0.267,-0.008,-0.0,-67.915,1.156,16.439,0.14,0.233,0.011,0.656,1.042,-1.413
-4.7,2.784,-1.766,3.0,-4.0,0.283,0.129,6.833,0.006,0.42,0.412,1582.18,1.0,10.263,3.296,-0.004,0.007,0.0,74.564,-2.882,16.533,0.164,0.407,0.029,0.68,0.216,-2.234
-4.7,5.069,5.497,6.0,3.0,0.256,0.123,6.836,0.005,0.445,0.439,1415.341,1.0,11.154,7.478,-0.678,-0.039,-0.001,-695.817,-5.912,16.698,0.157,0.367,0.025,0.674,0.931,-2.497
-4.6,-11.1,-4.767,-11.0,-6.0,0.285,0.125,6.787,0.005,0.417,0.412,1438.727,1.0,10.424,12.08,-0.04,-0.0,0.0,27.422,0.436,15.922,0.143,0.254,0.015,0.653,0.1,-1.233
-4.4,-8.742,-9.598,-9.0,-11.0,0.273,0.124,6.795,0.005,0.423,0.42,1415.954,1.0,10.627,12.982,0.029,-0.008,-0.0,8.169,4.401,15.905,0.137,0.249,0.014,0.659,-0.258,-1.402
-4.4,12.021,7.954,13.0,5.0,0.231,0.129,6.861,0.006,0.431,0.427,1546.608,1.0,10.5,14.414,-0.676,0.005,0.0,77.727,1.233,16.003,0.121,0.228,0.009,0.654,0.979,-2.954
-4.3,-2.811,8.554,-2.0,7.0,0.323,0.123,6.811,0.005,0.438,0.435,1378.528,1.0,10.999,9.004,-0.003,-0.01,-0.0,-31.134,4.195,16.605,0.148,0.351,0.021,0.669,0.811,-1.554
-4.3,-7.972,10.265,-7.0,9.0,0.306,0.125,6.798,0.005,0.429,0.424,1365.44,1.0,10.735,12.998,-0.634,-0.035,-0.001,-596.96,-1.75,16.232,0.14,0.256,0.013,0.662,0.972,-1.265
-4.3,3.96,11.158,5.0,9.0,0.292,0.129,6.838,0.005,0.424,0.42,1511.483,1.0,10.323,11.84,0.028,0.012,0.0,8.014,2.892,16.152,0.134,0.295,0.017,0.661,1.04,-2.158
-4.2,-10.942,-5.816,-11.0,-7.0,0.295,0.123,6.789,0.005,0.427,0.42,1389.384,1.0,10.782,12.391,0.01,0.002,-0.0,-49.344,0.311,16.064,0.143,0.252,0.014,0.653,-0.058,-1.184
-4.2,-4.422,-12.463,-5.0,-14.0,0.279,0.121,6.807,0.005,0.442,0.439,1392.897,1.0,11.22,13.224,-0.03,-0.008,-0.0,-28.396,-0.777,15.953,0.134,0.214,0.012,0.658,-0.578,-1.537
-4.1,-5.575,3.409,-5.0,2.0,0.303,0.123,6.8,0.005,0.435,0.431,1389.908,1.0,10.982,6.535,-0.643,-0.008,-0.0,-21.016,-4.584,17.314,0.18,0.425,0.031,0.683,0.575,-1.409
-4.1,7.697,14.398,9.0,12.0,0.241,0.127,6.849,0.005,0.439,0.435,1498.009,1.0,10.774,16.326,-0.565,0.004,0.0,49.044,6.986,15.9,0.129,0.236,0.013,0.656,1.303,-2.398
-4.0,-4.816,-6.674,-5.0,-8.0,0.344,0.123,6.806,0.005,0.436,0.431,1389.073,1.0,10.998,8.23,0.065,-0.001,0.0,-3.824,-4.993,16.255,0.149,0.305,0.022,0.661,-0.184,-1.326
-3.9,-10.942,-3.981,-11.0,-5.0,0.325,0.125,6.788,0.005,0.417,0.412,1411.305,1.0,10.436,11.644,-0.005,-0.007,0.0,64.96,0.398,15.928,0.13,0.241,0.013,0.655,-0.058,-1.019
-3.9,-3.677,7.332,-3.0,6.0,0.334,0.122,6.809,0.005,0.445,0.443,1335.516,1.0,11.267,8.202,-0.017,-0.009,-0.0,-22.968,-6.32,16.862,0.155,0.375,0.024,0.67,0.677,-1.332
-3.7,-13.52,-10.38,-14.0,-11.0,0.356,0.122,6.779,0.005,0.426,0.42,1391.542,1.0,10.822,17.045,-0.614,-0.003,0.0,98.841,3.098,15.889,0.136,0.217,0.012,0.656,-0.48,-0.62
-3.6,0.177,-4.492,0.0,-6.0,0.376,0.128,6.824,0.005,0.422,0.416,1532.697,1.0,10.376,4.495,-0.232,-0.0,0.0,56.322,0.889,16.357,0.157,0.379,0.029,0.672,-0.177,-1.508
-3.5,1.217,-4.493,1.0,-6.0,0.378,0.126,6.827,0.005,0.432,0.427,1473.422,1.0,10.728,4.654,-0.583,0.005,0.0,94.593,-5.322,16.572,0.162,0.386,0.031,0.673,-0.217,-1.507
-3.4,-9.66,-8.149,-10.0,-9.0,0.398,0.124,6.789,0.005,0.424,0.42,1403.159,1.0,10.661,12.639,-0.335,0.002,0.0,79.557,-4.322,15.974,0.135,0.248,0.015,0.657,-0.34,-0.851
-3.2,9.758,1.776,10.0,0.0,0.36,0.128,6.85,0.006,0.43,0.424,1566.788,1.0,10.548,9.918,-0.093,0.056,0.001,182.718,-2.924,16.315,0.123,0.282,0.012,0.666,0.242,-1.776
-3.1,-6.483,-13.086,-7.0,-14.0,0.416,0.123,6.798,0.005,0.43,0.427,1413.111,1.0,10.85,14.604,-0.546,-0.006,-0.0,-24.166,-0.073,15.895,0.14,0.221,0.013,0.662,-0.517,-0.914
-3.0,10.693,-1.006,10.0,-2.0,0.558,0.128,6.852,0.006,0.43,0.424,1533.165,1.0,10.546,10.74,0.198,0.001,-0.0,-33.623,0.822,16.32,0.127,0.282,0.012,0.662,-0.693,-0.994
-3.0,7.214,-4.502,7.0,-6.0,0.421,0.129,6.846,0.006,0.425,0.42,1538.429,1.0,10.371,8.504,0.116,0.013,0.0,14.305,-0.777,16.359,0.155,0.327,0.018,0.673,-0.214,-1.498
-2.8,-9.522,8.617,-9.0,8.0,0.452,0.124,6.795,0.005,0.429,0.424,1384.07,1.0,10.761,12.842,0.171,-0.014,-0.0,-75.373,-5.537,16.181,0.126,0.228,0.009,0.659,0.522,-0.617
-2.4,-0.813,-0.396,-1.0,-1.0,0.618,0.123,6.818,0.005,0.439,0.435,1401.85,1.0,11.051,0.905,-0.261,-0.005,-0.0,18.042,-13.179,18.139,0.246,0.599,0.068,0.711,-0.187,-0.604
-2.3,-12.397,2.319,-12.0,2.0,0.513,0.122,6.787,0.005,0.434,0.431,1365.496,1.0,11.015,12.612,0.047,-0.006,-0.0,-83.747,-4.193,16.266,0.126,0.211,0.008,0.653,0.397,-0.319
-2.2,11.18,1.726,11.0,1.0,0.685,0.126,6.852,0.005,0.44,0.435,1479.721,1.0,10.891,11.313,0.381,0.007,-0.0,-80.872,-1.581,16.25,0.114,0.238,0.009,0.659,-0.18,-0.726
-2.0,-12.365,7.1,-12.0,7.0,0.592,0.125,6.787,0.005,0.425,0.42,1347.859,1.0,10.651,14.259,0.347,0.008,0.0,50.279,0.49,16.06,0.136,0.208,0.011,0.663,0.365,-0.1
-1.7,-9.65,-13.948,-10.0,-14.0,0.733,0.121,6.787,0.005,0.435,0.431,1323.601,1.0,11.106,16.961,0.176,-0.041,-0.0,-105.209,9.536,15.952,0.139,0.227,0.016,0.667,-0.35,-0.052
-1.7,9.205,-1.584,9.0,-2.0,0.805,0.125,6.845,0.005,0.44,0.435,1448.965,1.0,10.928,9.34,0.468,-0.002,-0.0,-81.545,0.996,16.535,0.133,0.297,0.013,0.662,-0.205,-0.416
-1.5,12.185,-1.626,12.0,-2.0,0.849,0.128,6.856,0.006,0.433,0.427,1586.068,1.0,10.608,12.292,0.164,0.004,0.0,106.347,0.98,16.129,0.127,0.225,0.01,0.655,-0.185,-0.374
-1.5,7.087,4.268,7.0,4.0,0.859,0.13,6.848,0.006,0.421,0.42,1597.169,1.0,10.2,8.273,0.438,0.002,0.0,58.74,-0.231,16.38,0.135,0.334,0.016,0.665,-0.087,-0.268
-1.3,0.01,3.065,0.0,3.0,0.955,0.124,6.82,0.005,0.437,0.431,1368.765,1.0,10.959,3.065,0.598,-0.003,-0.0,-64.504,-6.735,18.396,0.251,0.625,0.07,0.722,-0.01,-0.065
-1.3,8.155,-0.789,8.0,-1.0,0.908,0.123,6.84,0.005,0.447,0.439,1371.597,1.0,11.202,8.193,0.635,-0.002,-0.0,-176.833,-6.075,16.753,0.134,0.323,0.015,0.668,-0.155,-0.211
-1.2,13.12,1.263,13.0,1.0,0.907,0.127,6.856,0.005,0.438,0.431,1468.881,1.0,10.79,13.181,-0.022,0.004,-0.0,-23.332,-5.17,16.038,0.119,0.201,0.007,0.647,-0.12,-0.263
-0.9,-13.947,-0.082,-14.0,0.0,0.97,0.12,6.782,0.005,0.444,0.439,1292.701,1.0,11.382,13.947,0.511,-0.009,-0.0,-75.813,0.218,16.239,0.133,0.193,0.009,0.649,-0.053,0.082
-0.9,3.107,-4.889,3.0,-5.0,0.96,0.124,6.832,0.005,0.442,0.435,1454.16,1.0,11.038,5.792,0.678,-0.0,-0.0,-128.019,2.496,16.986,0.143,0.394,0.019,0.672,-0.107,-0.111
-0.8,1.137,-9.912,1.0,-10.0,0.961,0.123,6.822,0.005,0.441,0.435,1378.829,1.0,11.074,9.977,0.729,-0.04,-0.0,-167.779,-4.438,16.173,0.122,0.236,0.008,0.657,-0.137,-0.088
-0.8,7.027,0.126,7.0,0.0,0.955,0.126,6.838,0.005,0.433,0.427,1420.81,1.0,10.712,7.028,0.179,-0.002,0.0,-42.919,-2.613,16.804,0.137,0.353,0.017,0.672,-0.027,-0.126
-0.6,-1.9,-10.938,-2.0,-11.0,0.963,0.123,6.82,0.005,0.44,0.435,1449.264,1.0,11.087,11.102,-0.001,0.001,0.0,174.08,4.086,16.18,0.125,0.237,0.009,0.658,-0.1,-0.062
-0.6,-6.872,-12.969,-7.0,-13.0,0.962,0.123,6.804,0.005,0.433,0.427,1437.278,1.0,10.913,14.677,0.019,-0.03,-0.001,-498.258,0.356,16.015,0.143,0.234,0.014,0.664,-0.128,-0.031
-0.6,10.068,-5.854,10.0,-6.0,0.953,0.129,6.855,0.006,0.428,0.42,1666.433,1.0,10.42,11.646,0.154,0.011,0.0,107.039,1.309,16.06,0.118,0.25,0.01,0.654,-0.068,-0.146
-0.4,13.089,-12.863,13.0,-13.0,0.929,0.128,6.852,0.006,0.432,0.427,1492.213,1.0,10.575,18.351,0.099,-0.011,-0.0,-79.765,5.629,15.586,0.113,0.156,0.007,0.647,-0.089,-0.137
-0.4,2.966,11.058,3.0,11.0,0.951,0.125,6.824,0.005,0.439,0.435,1327.535,1.0,10.918,11.449,-0.009,-0.009,-0.0,-126.625,5.657,16.244,0.14,0.257,0.011,0.66,0.034,-0.058
-0.3,-11.029,12.991,-11.0,13.0,0.944,0.119,6.775,0.004,0.45,0.451,1135.605,1.0,11.558,17.041,0.648,-0.014,-0.001,-253.779,4.65,15.994,0.123,0.167,0.009,0.654,0.029,0.009
-0.3,-7.925,-12.982,-8.0,-13.0,0.942,0.12,6.788,0.005,0.445,0.439,1218.591,1.0,11.421,15.21,0.636,-0.01,-0.0,-146.849,2.213,16.167,0.153,0.241,0.017,0.666,-0.075,-0.018
-0.3,4.049,-10.932,4.0,-11.0,0.958,0.122,6.824,0.005,0.446,0.439,1302.627,1.0,11.233,11.658,0.577,-0.007,-0.0,-183.346,3.985,15.989,0.11,0.196,0.006,0.649,-0.049,-0.068
-0.2,6.034,-8.963,6.0,-9.0,0.953,0.125,6.845,0.006,0.444,0.439,1595.723,1.0,11.044,10.805,0.661,0.007,0.0,84.24,-1.035,16.038,0.109,0.22,0.008,0.65,-0.034,-0.037
-0.1,0.022,-8.985,0.0,-9.0,0.965,0.126,6.865,0.006,0.448,0.443,2130.794,1.0,11.045,8.985,0.589,0.041,0.001,598.097,4.49,16.233,0.122,0.257,0.009,0.66,-0.022,-0.015
-0.1,-6.011,12.998,-6.0,13.0,0.943,0.123,6.834,0.006,0.454,0.451,1935.536,1.0,11.32,14.321,-0.029,0.026,0.001,482.441,8.24,15.857,0.113,0.162,0.006,0.65,0.011,0.002
0.0,0.0,0.0,0.0,0.0,1.0,0.131,6.92,0.008,0.447,0.439,3185.494,1.0,10.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1,-6.988,12.987,-7.0,13.0,0.94,0.125,6.833,0.006,0.447,0.443,1962.4,1.0,11.096,14.748,0.618,0.032,0.001,523.179,5.165,15.809,0.114,0.162,0.007,0.651,-0.012,0.013
0.1,5.985,11.977,6.0,12.0,0.934,0.127,6.875,0.006,0.451,0.447,2111.158,1.0,11.02,13.389,0.45,0.044,0.001,627.793,1.466,16.001,0.136,0.246,0.013,0.66,0.015,0.023
0.2,-5.997,-1.01,-6.0,-1.0,0.972,0.121,6.809,0.005,0.447,0.443,1453.094,1.0,11.336,6.081,0.669,0.009,0.0,63.186,-0.454,17.149,0.14,0.394,0.019,0.672,-0.003,0.01
0.4,-0.993,6.945,-1.0,7.0,0.965,0.123,6.818,0.005,0.446,0.443,1275.183,1.0,11.197,7.016,0.603,0.002,-0.0,-144.525,1.713,16.667,0.127,0.318,0.012,0.664,-0.007,0.055
0.6,2.001,8.907,2.0,9.0,0.951,0.126,6.836,0.005,0.437,0.431,1487.791,1.0,10.772,9.129,0.306,0.003,-0.0,10.917,7.265,16.34,0.135,0.292,0.012,0.665,-0.001,0.093
1.0,-4.918,9.972,-5.0,10.0,0.946,0.122,6.808,0.005,0.447,0.443,1410.924,1.0,11.252,11.119,0.603,0.002,-0.0,21.85,2.888,16.152,0.125,0.219,0.008,0.655,-0.082,0.028
1.1,1.706,-14.03,2.0,-14.0,0.925,0.126,6.833,0.005,0.434,0.427,1478.533,1.0,10.766,14.133,0.547,0.006,0.0,5.112,9.479,15.75,0.107,0.165,0.006,0.646,0.294,0.03
1.3,-1.325,-14.021,-1.0,-14.0,0.879,0.124,6.823,0.005,0.438,0.435,1383.808,1.0,10.995,14.083,0.609,-0.001,-0.0,-141.543,0.274,15.957,0.13,0.191,0.007,0.65,0.325,0.021
1.6,11.873,4.57,12.0,5.0,0.831,0.131,6.863,0.006,0.427,0.424,1571.978,1.0,10.283,12.723,-0.018,0.007,0.0,-14.09,0.43,15.753,0.113,0.213,0.007,0.644,0.127,0.43
1.7,9.746,-3.445,10.0,-3.0,0.799,0.129,6.843,0.006,0.423,0.416,1559.394,1.0,10.313,10.337,0.241,-0.008,0.0,26.229,-0.403,16.126,0.122,0.246,0.01,0.656,0.254,0.445
1.8,5.944,7.591,6.0,8.0,0.775,0.126,6.84,0.005,0.442,0.439,1463.729,1.0,10.92,9.641,0.099,-0.0,-0.0,-54.004,2.272,16.313,0.152,0.314,0.02,0.666,0.056,0.409
2.2,6.454,10.025,6.0,11.0,0.483,0.127,6.831,0.005,0.432,0.427,1483.364,1.0,10.623,11.923,-0.47,-0.014,-0.0,-112.359,1.118,16.006,0.145,0.259,0.015,0.66,-0.454,0.975
2.2,5.896,4.42,6.0,5.0,0.676,0.128,6.84,0.006,0.429,0.424,1517.733,1.0,10.491,7.369,0.42,0.004,0.0,102.392,-0.109,16.411,0.158,0.354,0.024,0.668,0.104,0.58
2.3,0.427,7.412,0.0,8.0,0.557,0.126,6.827,0.005,0.437,0.431,1428.811,1.0,10.823,7.425,-0.398,0.007,0.0,60.046,4.36,16.364,0.136,0.313,0.015,0.666,-0.427,0.588
2.3,1.813,0.431,2.0,1.0,0.645,0.126,6.833,0.005,0.434,0.431,1476.874,1.0,10.721,1.864,-0.28,0.001,-0.0,-1.659,-12.27,17.835,0.237,0.582,0.063,0.705,0.187,0.569
2.4,-0.223,-3.599,0.0,-3.0,0.608,0.125,6.824,0.005,0.435,0.427,1476.375,1.0,10.855,3.606,0.325,-0.002,-0.0,-80.637,-12.583,17.62,0.213,0.561,0.051,0.699,0.223,0.599
2.6,-12.522,5.63,-13.0,6.0,0.46,0.126,6.791,0.005,0.426,0.42,1368.514,1.0,10.607,13.729,-0.133,0.004,0.0,20.655,-0.53,16.017,0.125,0.21,0.01,0.655,-0.478,0.37
2.7,-12.324,-11.425,-12.0,-11.0,0.466,0.125,6.793,0.005,0.42,0.412,1449.243,1.0,10.498,16.805,0.064,0.0,0.0,72.29,3.454,15.805,0.135,0.222,0.013,0.656,0.324,0.425
