angle,dx,dy,true_dx,true_dy,response,contrast,entropy,gradient_energy,mean_brightness,median_brightness,sharpness,dynamic_range,snr,motion_magnitude,delta_response,delta_entropy,delta_gradient_energy,delta_sharpness,delta_motion_mag,psnr,ssim,ms_ssim,vif,fsim,deviation_dx,deviation_dy
0.0,-6.977,0.006,-7.0,0.0,0.935,0.101,6.397,0.006,0.655,0.663,4147.455,1.0,16.219,6.977,-0.005,0.013,0.0,54.126,0.662,18.007,0.162,0.5,0.016,0.68,-0.023,-0.006
0.0,-6.981,-9.996,-7.0,-10.0,0.902,0.107,6.462,0.006,0.658,0.667,4474.468,1.0,15.789,12.192,-0.033,0.066,0.001,327.014,5.215,16.742,0.117,0.187,0.003,0.62,-0.019,-0.004
0.0,-6.98,-6.991,-7.0,-7.0,0.911,0.103,6.439,0.006,0.645,0.655,4163.823,1.0,15.945,9.879,0.009,-0.024,-0.0,-310.646,-2.313,17.62,0.231,0.34,0.011,0.639,-0.02,-0.009
0.0,-6.98,11.01,-7.0,11.0,0.884,0.096,6.32,0.005,0.656,0.663,3822.516,1.0,16.677,13.036,-0.027,-0.119,-0.001,-341.306,3.157,17.672,0.215,0.355,0.009,0.645,-0.02,-0.01
0.0,-6.982,3.002,-7.0,3.0,0.924,0.099,6.375,0.006,0.653,0.659,4011.505,1.0,16.356,7.6,0.039,0.055,0.0,188.989,-5.436,20.921,0.437,0.8,0.102,0.793,-0.018,-0.002
0.0,-7.981,-6.989,-8.0,-7.0,0.906,0.105,6.451,0.006,0.654,0.667,4660.428,1.0,15.886,10.609,-0.017,0.076,0.001,648.923,3.009,17.432,0.212,0.322,0.01,0.636,-0.019,-0.011
0.0,-7.987,9.004,-8.0,9.0,0.883,0.098,6.345,0.006,0.656,0.663,4197.99,1.0,16.519,12.036,-0.023,-0.106,-0.001,-462.438,1.428,17.125,0.09,0.272,0.004,0.631,-0.013,-0.004
0.0,-8.982,13.005,-9.0,13.0,0.868,0.094,6.306,0.005,0.648,0.655,3673.195,1.0,16.748,15.805,-0.015,-0.039,-0.0,-524.796,3.769,17.837,0.237,0.365,0.011,0.64,-0.018,-0.005
0.0,9.99,0.002,10.0,0.0,0.909,0.103,6.436,0.006,0.643,0.655,4409.492,1.0,15.95,9.99,0.041,0.13,0.001,736.298,-5.815,17.295,0.087,0.343,0.007,0.653,0.01,-0.002
0.0,9.992,-3.993,10.0,-4.0,0.896,0.105,6.466,0.006,0.648,0.659,4583.951,1.0,15.767,10.761,-0.013,0.03,0.0,174.459,0.771,20.212,0.407,0.776,0.09,0.776,0.008,-0.007
0.0,9.976,-6.003,10.0,-6.0,0.885,0.107,6.477,0.006,0.65,0.663,4675.205,1.0,15.688,11.643,-0.01,0.012,0.0,91.253,0.882,18.5,0.23,0.609,0.029,0.708,0.024,0.003
0.0,10.985,0.001,11.0,0.0,0.904,0.105,6.44,0.006,0.654,0.667,4581.298,1.0,15.922,10.985,0.018,-0.037,-0.0,-93.907,-0.658,17.055,0.072,0.303,0.006,0.646,0.015,-0.001
0.0,10.977,-1.996,11.0,-2.0,0.899,0.104,6.457,0.006,0.643,0.655,4512.657,1.0,15.819,11.157,-0.004,0.017,-0.0,-68.64,0.172,18.08,0.184,0.532,0.019,0.687,0.023,-0.004
0.0,10.99,-3.992,11.0,-4.0,0.886,0.107,6.471,0.006,0.653,0.667,4706.342,1.0,15.734,11.692,-0.013,0.014,0.0,193.685,0.535,19.718,0.373,0.757,0.076,0.759,0.01,-0.008
0.0,10.992,-9.007,11.0,-9.0,0.87,0.109,6.506,0.006,0.652,0.667,4833.379,1.0,15.506,14.211,-0.016,0.035,0.0,127.037,2.519,16.907,0.064,0.283,0.005,0.643,0.008,0.007
0.0,10.98,0.991,11.0,1.0,0.901,0.103,6.431,0.006,0.646,0.655,4427.268,1.0,15.972,11.025,0.031,-0.075,-0.001,-406.112,-3.187,17.026,0.081,0.277,0.004,0.635,0.02,0.009
0.0,10.978,1.987,11.0,2.0,0.898,0.102,6.424,0.006,0.644,0.655,4375.194,1.0,16.024,11.156,-0.003,-0.007,-0.0,-52.074,0.131,17.19,0.118,0.296,0.004,0.638,0.022,0.013
0.0,10.982,7.999,11.0,8.0,0.876,0.101,6.377,0.006,0.659,0.667,4375.842,1.0,16.328,13.586,-0.022,-0.047,-0.0,0.648,2.43,17.086,0.135,0.242,0.003,0.628,0.018,0.001
0.0,11.97,-4.996,12.0,-5.0,0.879,0.105,6.48,0.006,0.639,0.651,4563.58,1.0,15.681,12.971,0.003,0.103,0.0,187.738,-0.615,20.12,0.403,0.766,0.089,0.774,0.03,-0.004
0.0,11.971,0.994,12.0,1.0,0.898,0.103,6.435,0.006,0.649,0.659,4500.953,1.0,15.951,12.012,0.019,-0.045,-0.0,-62.627,-0.959,17.021,0.096,0.28,0.004,0.635,0.029,0.006
0.0,11.98,5.999,12.0,6.0,0.877,0.099,6.397,0.006,0.642,0.651,4260.804,1.0,16.205,13.398,-0.021,-0.038,-0.0,-240.149,1.386,17.547,0.198,0.318,0.008,0.637,0.02,0.001
0.0,0.982,-10.995,1.0,-11.0,0.951,0.107,6.489,0.006,0.646,0.655,4475.547,1.0,15.616,11.038,0.074,0.092,0.001,214.744,-2.36,17.401,0.21,0.309,0.01,0.635,0.018,-0.005
0.0,0.981,-11.996,1.0,-12.0,0.945,0.107,6.495,0.006,0.643,0.655,4473.66,1.0,15.569,12.036,-0.006,0.006,0.0,-1.888,0.997,17.095,0.165,0.261,0.005,0.625,0.019,-0.004
0.0,0.979,-1.003,1.0,-1.0,0.994,0.102,6.42,0.006,0.648,0.655,4230.979,1.0,16.068,1.402,0.049,-0.075,-0.0,-242.681,-10.634,20.691,0.39,0.86,0.126,0.824,0.021,0.003
0.0,0.987,-5.998,1.0,-6.0,0.968,0.106,6.452,0.006,0.658,0.667,4492.336,1.0,15.866,6.079,-0.026,0.032,0.0,261.357,4.677,16.869,0.068,0.25,0.004,0.637,0.013,-0.002
0.0,0.994,9.994,1.0,10.0,0.949,0.098,6.336,0.005,0.661,0.667,4014.643,1.0,16.588,10.044,-0.02,-0.116,-0.001,-477.692,3.965,17.749,0.224,0.337,0.011,0.644,0.006,0.006
0.0,0.988,0.996,1.0,1.0,0.99,0.1,6.402,0.006,0.646,0.655,4084.35,1.0,16.162,1.403,0.041,0.066,0.0,69.707,-8.641,19.577,0.321,0.788,0.075,0.758,0.012,0.004
0.0,0.989,9.001,1.0,9.0,0.951,0.097,6.342,0.005,0.653,0.659,3917.597,1.0,16.536,9.056,-0.038,-0.06,-0.0,-166.753,7.653,17.863,0.24,0.367,0.011,0.647,0.011,-0.001
0.0,1.991,3.997,2.0,4.0,0.966,0.1,6.385,0.006,0.652,0.659,4143.26,1.0,16.296,4.465,0.015,0.044,0.0,225.663,-4.59,17.241,0.072,0.305,0.007,0.649,0.009,0.003
0.0,1.992,8.99,2.0,9.0,0.943,0.099,6.347,0.006,0.667,0.675,4162.114,1.0,16.524,9.208,-0.023,-0.039,0.0,18.854,4.742,17.678,0.236,0.358,0.011,0.646,0.008,0.01
0.0,2.983,11.0,3.0,11.0,0.924,0.098,6.334,0.006,0.664,0.671,4102.452,1.0,16.612,11.398,-0.019,-0.012,-0.0,-59.661,2.19,17.164,0.148,0.248,0.004,0.629,0.017,0.0
0.0,2.985,13.007,3.0,13.0,0.921,0.096,6.319,0.005,0.656,0.663,3959.362,1.0,16.696,13.345,-0.004,-0.015,-0.0,-143.091,1.947,17.033,0.127,0.196,0.003,0.634,0.015,-0.007
0.0,3.981,5.996,4.0,6.0,0.935,0.098,6.374,0.005,0.644,0.651,4052.881,1.0,16.36,7.197,0.014,0.055,0.0,93.52,-6.148,17.616,0.187,0.353,0.006,0.648,0.019,0.004
0.0,4.985,-4.99,5.0,-5.0,0.934,0.106,6.455,0.006,0.655,0.667,4539.093,1.0,15.854,7.053,-0.001,0.081,0.001,486.212,-0.144,17.829,0.14,0.465,0.012,0.682,0.015,-0.01
0.0,4.975,5.995,5.0,6.0,0.924,0.099,6.376,0.006,0.652,0.659,4167.407,1.0,16.352,7.791,-0.01,-0.079,-0.001,-371.686,0.737,17.638,0.205,0.361,0.008,0.648,0.025,0.005
0.0,4.978,6.996,5.0,7.0,0.918,0.099,6.367,0.006,0.657,0.667,4198.654,1.0,16.411,8.586,-0.006,-0.009,-0.0,31.247,0.796,17.765,0.235,0.373,0.011,0.646,0.022,0.004
0.0,5.985,-2.993,6.0,-3.0,0.934,0.105,6.445,0.006,0.655,0.667,4525.057,1.0,15.9,6.692,0.016,0.078,0.0,326.403,-1.895,20.293,0.399,0.784,0.084,0.779,0.015,-0.007
0.0,6.973,-9.996,7.0,-10.0,0.892,0.109,6.497,0.006,0.653,0.667,4744.91,1.0,15.562,12.188,-0.042,0.051,0.0,219.852,5.497,16.951,0.139,0.292,0.005,0.633,0.027,-0.004
0.0,6.975,-8.004,7.0,-8.0,0.901,0.106,6.481,0.006,0.645,0.655,4548.12,1.0,15.673,10.616,0.009,-0.015,-0.0,-196.79,-1.572,16.903,0.06,0.252,0.004,0.638,0.025,0.004
0.0,6.974,7.993,7.0,8.0,0.899,0.098,6.364,0.005,0.649,0.655,4116.171,1.0,16.416,10.608,-0.002,-0.118,-0.001,-431.949,-0.009,17.675,0.209,0.323,0.009,0.638,0.026,0.007
0.0,6.983,8.995,7.0,9.0,0.899,0.099,6.353,0.006,0.66,0.667,4196.683,1.0,16.461,11.387,-0.0,-0.011,0.0,80.512,0.78,17.276,0.161,0.269,0.005,0.63,0.017,0.005
0.0,7.972,-13.004,8.0,-13.0,0.878,0.11,6.519,0.006,0.649,0.663,4784.561,1.0,15.395,15.253,-0.021,0.166,0.001,587.879,3.866,17.239,0.215,0.329,0.01,0.634,0.028,0.004
0.0,7.979,-13.995,8.0,-14.0,0.874,0.11,6.526,0.006,0.643,0.655,4689.32,1.0,15.348,16.11,-0.003,0.006,-0.0,-95.241,0.856,17.235,0.204,0.301,0.009,0.631,0.021,-0.005
0.0,7.984,-2.999,8.0,-3.0,0.915,0.104,6.45,0.006,0.646,0.655,4457.283,1.0,15.858,8.529,0.041,-0.076,-0.0,-232.038,-7.581,20.346,0.409,0.785,0.089,0.778,0.016,-0.001
0.0,7.969,2.992,8.0,3.0,0.912,0.102,6.403,0.006,0.653,0.663,4345.096,1.0,16.157,8.512,-0.004,-0.047,-0.0,-112.187,-0.017,17.17,0.113,0.291,0.004,0.637,0.031,0.008
0.0,7.97,6.004,8.0,6.0,0.901,0.099,6.382,0.006,0.648,0.655,4194.515,1.0,16.298,9.978,-0.011,-0.021,-0.0,-150.581,1.466,17.799,0.237,0.371,0.011,0.645,0.03,-0.004
0.0,8.986,-6.004,9.0,-6.0,0.895,0.107,6.474,0.006,0.656,0.667,4724.939,1.0,15.713,10.807,-0.006,0.092,0.001,530.423,0.829,18.127,0.191,0.552,0.02,0.696,0.014,0.004
0.0,8.985,1.988,9.0,2.0,0.911,0.103,6.416,0.006,0.658,0.667,4488.785,1.0,16.08,9.202,0.016,-0.059,-0.0,-236.154,-1.605,16.983,0.08,0.275,0.004,0.636,0.015,0.012
0.0,0.0,0.0,0.0,0.0,1.0,0.133,6.783,0.004,0.493,0.486,1533.043,1.0,11.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.0,0.034,-9.999,0.0,-10.0,0.934,0.132,6.782,0.004,0.489,0.482,1541.473,1.0,11.377,9.999,-0.066,-0.0,-0.0,8.43,9.999,16.824,0.09,0.243,0.012,0.697,-0.034,-0.001
0.0,0.025,-10.99,0.0,-11.0,0.929,0.133,6.783,0.004,0.494,0.486,1589.981,1.0,11.369,10.991,-0.005,0.001,0.0,48.507,0.992,16.691,0.082,0.219,0.011,0.694,-0.025,-0.01
0.0,0.024,-13.984,0.0,-14.0,0.914,0.132,6.784,0.004,0.489,0.482,1562.571,1.0,11.368,13.984,-0.015,0.0,-0.0,-27.409,2.993,16.8,0.106,0.216,0.012,0.693,-0.024,-0.016
0.0,0.017,-4.001,0.0,-4.0,0.956,0.133,6.782,0.004,0.492,0.482,1544.813,1.0,11.385,4.001,0.041,-0.001,0.0,-17.758,-9.983,18.143,0.187,0.554,0.048,0.731,-0.017,0.001
0.0,0.014,-5.989,0.0,-6.0,0.947,0.132,6.782,0.004,0.489,0.482,1533.448,1.0,11.381,5.989,-0.009,0.0,-0.0,-11.365,1.988,17.492,0.133,0.408,0.026,0.713,-0.014,-0.011
0.0,0.016,-7.987,0.0,-8.0,0.968,0.133,6.782,0.004,0.492,0.482,1548.641,1.0,11.379,7.987,0.021,-0.001,0.0,15.194,1.998,17.115,0.111,0.314,0.017,0.703,-0.016,-0.013
0.0,0.003,0.99,0.0,1.0,0.973,0.134,6.784,0.005,0.498,0.494,1565.113,1.0,11.381,0.99,0.005,0.002,0.0,16.472,-6.997,23.575,0.658,0.922,0.243,0.857,-0.003,0.01
0.0,0.003,4.991,0.0,5.0,0.956,0.134,6.786,0.005,0.496,0.49,1557.52,1.0,11.383,4.991,-0.016,0.002,0.0,-7.593,4.001,17.685,0.151,0.474,0.035,0.718,-0.003,0.009
0.0,-9.992,-0.003,-10.0,0.0,0.945,0.132,6.775,0.004,0.484,0.475,1530.502,1.0,11.305,9.992,-0.012,-0.011,-0.0,-27.018,5.002,16.601,0.072,0.154,0.007,0.693,-0.008,0.003
0.0,-9.992,3.002,-10.0,3.0,0.94,0.132,6.776,0.005,0.486,0.478,1542.638,1.0,11.306,10.434,-0.005,0.001,0.0,12.136,0.441,16.485,0.087,0.102,0.006,0.69,-0.008,-0.002
0.0,-11.989,-0.004,-12.0,0.0,0.937,0.133,6.773,0.005,0.489,0.482,1578.801,1.0,11.284,11.989,-0.003,-0.002,0.0,36.163,1.555,16.37,0.07,0.137,0.006,0.689,-0.011,0.004
0.0,-11.964,-13.997,-12.0,-14.0,0.884,0.132,6.771,0.005,0.484,0.475,1576.35,1.0,11.284,18.414,-0.053,-0.002,-0.0,-2.451,6.425,16.309,0.12,0.176,0.013,0.674,-0.036,-0.003
0.0,-11.994,2.993,-12.0,3.0,0.934,0.131,6.774,0.004,0.48,0.475,1518.101,1.0,11.286,12.362,0.05,0.003,-0.0,-58.249,-6.052,16.379,0.091,0.095,0.006,0.682,-0.006,0.007
0.0,-12.983,-0.995,-13.0,-1.0,0.936,0.131,6.771,0.004,0.482,0.471,1533.632,1.0,11.286,13.021,0.002,-0.003,0.0,15.531,0.659,16.554,0.089,0.18,0.008,0.689,-0.017,-0.005
0.0,-13.005,9.007,-13.0,9.0,0.911,0.133,6.77,0.005,0.49,0.482,1554.922,1.0,11.303,15.819,-0.025,-0.001,0.0,21.291,2.798,16.435,0.106,0.128,0.009,0.686,0.005,-0.007
0.0,-13.984,-0.01,-14.0,0.0,0.931,0.132,6.771,0.005,0.483,0.475,1537.354,1.0,11.279,13.984,0.019,0.0,-0.0,-17.568,-1.835,16.403,0.098,0.154,0.009,0.685,-0.016,0.01
0.0,-13.974,-11.987,-14.0,-12.0,0.884,0.132,6.768,0.004,0.483,0.475,1564.499,1.0,11.277,18.411,-0.046,-0.002,-0.0,27.145,4.428,16.299,0.109,0.177,0.011,0.671,-0.026,-0.013
0.0,-13.967,-13.978,-14.0,-14.0,0.879,0.133,6.768,0.005,0.488,0.478,1608.231,1.0,11.271,19.76,-0.005,-0.0,0.0,43.731,1.349,16.175,0.107,0.16,0.01,0.669,-0.033,-0.022
0.0,-13.977,-5.992,-14.0,-6.0,0.91,0.133,6.768,0.005,0.487,0.478,1583.339,1.0,11.274,15.207,0.031,0.0,-0.0,-24.892,-4.552,17.764,0.206,0.337,0.032,0.707,-0.023,-0.008
0.0,-13.967,-7.998,-14.0,-8.0,0.902,0.132,6.768,0.004,0.483,0.475,1547.797,1.0,11.281,16.095,-0.008,-0.001,-0.0,-35.541,0.887,16.863,0.132,0.267,0.016,0.686,-0.033,-0.002
0.0,-13.962,-9.002,-14.0,-9.0,0.903,0.133,6.768,0.005,0.487,0.478,1575.558,1.0,11.276,16.612,0.0,0.001,0.0,27.761,0.517,16.555,0.114,0.232,0.014,0.681,-0.038,0.002
0.0,-14.001,4.982,-14.0,5.0,0.921,0.133,6.769,0.005,0.486,0.478,1558.248,1.0,11.288,14.86,0.018,0.001,0.0,-17.31,-1.751,16.179,0.082,0.096,0.006,0.679,0.001,0.018
0.0,-0.968,-9.996,-1.0,-10.0,0.931,0.133,6.783,0.004,0.493,0.486,1575.556,1.0,11.362,10.043,0.01,0.013,-0.0,17.308,-4.818,16.69,0.093,0.211,0.011,0.694,-0.032,-0.004
0.0,-0.984,-0.988,-1.0,-1.0,0.968,0.133,6.781,0.004,0.494,0.49,1551.063,1.0,11.378,1.394,0.037,-0.001,-0.0,-24.493,-8.648,22.336,0.482,0.844,0.153,0.808,-0.016,-0.012
0.0,-0.969,-8.983,-1.0,-9.0,0.933,0.133,6.781,0.004,0.493,0.486,1566.127,1.0,11.365,9.035,-0.035,0.0,-0.0,15.064,7.641,16.816,0.098,0.237,0.012,0.694,-0.031,-0.017
0.0,-0.995,7.0,-1.0,7.0,0.945,0.134,6.783,0.005,0.496,0.49,1538.281,1.0,11.384,7.071,0.012,0.002,0.0,-27.846,-1.964,17.535,0.168,0.424,0.03,0.711,-0.005,0.0
0.0,-1.963,-13.991,-2.0,-14.0,0.91,0.135,6.783,0.005,0.498,0.49,1627.339,1.0,11.346,14.128,-0.035,-0.0,0.0,89.058,7.057,16.579,0.114,0.185,0.011,0.686,-0.037,-0.009
0.0,-1.994,3.003,-2.0,3.0,0.964,0.133,6.783,0.004,0.492,0.486,1536.854,1.0,11.366,3.604,0.054,0.0,-0.0,-90.485,-10.523,18.653,0.289,0.634,0.076,0.755,-0.006,-0.003
0.0,-2.98,-12.985,-3.0,-13.0,0.916,0.132,6.781,0.004,0.487,0.482,1562.381,1.0,11.344,13.323,-0.048,-0.003,-0.0,25.528,9.718,16.542,0.107,0.166,0.01,0.686,-0.02,-0.015
0.0,-2.966,-7.989,-3.0,-8.0,0.935,0.134,6.78,0.005,0.494,0.486,1587.075,1.0,11.349,8.522,0.019,-0.001,0.0,24.693,-4.8,16.723,0.093,0.208,0.011,0.691,-0.034,-0.011
0.0,-4.001,11.986,-4.0,12.0,0.92,0.132,6.78,0.004,0.489,0.486,1476.753,1.0,11.382,12.637,-0.015,0.001,-0.0,-110.322,4.114,17.711,0.239,0.433,0.042,0.721,0.001,0.014
0.0,-3.983,1.984,-4.0,2.0,0.958,0.133,6.781,0.004,0.49,0.482,1536.613,1.0,11.352,4.45,0.038,0.001,0.0,59.86,-8.187,17.566,0.088,0.399,0.021,0.721,-0.017,0.016
0.0,-3.99,2.996,-4.0,3.0,0.955,0.131,6.781,0.004,0.485,0.478,1510.243,1.0,11.349,4.99,-0.003,0.0,-0.0,-26.37,0.539,17.444,0.1,0.391,0.021,0.717,-0.01,0.004
0.0,-3.988,5.986,-4.0,6.0,0.942,0.134,6.781,0.005,0.496,0.486,1564.013,1.0,11.358,7.192,-0.012,-0.0,0.0,53.77,2.203,17.591,0.188,0.427,0.031,0.715,-0.012,0.014
0.0,-4.963,-10.996,-5.0,-11.0,0.915,0.132,6.779,0.004,0.488,0.478,1558.81,1.0,11.332,12.065,-0.028,-0.002,-0.0,-5.203,4.872,16.469,0.104,0.146,0.008,0.686,-0.037,-0.004
0.0,-4.975,-3.997,-5.0,-4.0,0.943,0.133,6.779,0.004,0.491,0.486,1558.002,1.0,11.337,6.382,0.029,0.0,0.0,-0.808,-5.682,17.561,0.106,0.322,0.017,0.709,-0.025,-0.003
0.0,-5.971,-2.0,-6.0,-2.0,0.953,0.134,6.778,0.005,0.493,0.486,1564.953,1.0,11.33,6.298,0.01,-0.001,0.0,6.951,-0.085,18.582,0.197,0.388,0.043,0.737,-0.029,-0.0
0.0,-5.982,-3.002,-6.0,-3.0,0.947,0.133,6.777,0.005,0.49,0.486,1563.563,1.0,11.332,6.693,-0.006,-0.001,-0.0,-1.39,0.396,18.346,0.18,0.371,0.032,0.725,-0.018,0.002
0.0,-5.972,-7.005,-6.0,-7.0,0.927,0.132,6.776,0.004,0.488,0.478,1545.454,1.0,11.332,9.205,-0.02,-0.001,-0.0,-18.109,2.511,16.683,0.089,0.19,0.009,0.693,-0.028,0.005
0.0,-6.004,2.994,-6.0,3.0,0.953,0.133,6.779,0.004,0.489,0.482,1546.778,1.0,11.334,6.709,0.026,0.003,0.0,1.324,-2.496,16.845,0.057,0.222,0.009,0.703,0.004,0.006
0.0,-6.978,-1.006,-7.0,-1.0,0.957,0.134,6.777,0.005,0.492,0.486,1565.835,1.0,11.324,7.05,0.004,-0.002,0.0,19.057,0.34,17.656,0.124,0.305,0.017,0.71,-0.022,0.006
0.0,-6.991,12.984,-7.0,13.0,0.912,0.134,6.777,0.005,0.494,0.486,1532.481,1.0,11.36,14.746,-0.045,-0.0,0.0,-33.354,7.697,17.513,0.179,0.382,0.025,0.705,-0.009,0.016
0.0,-6.992,1.998,-7.0,2.0,0.95,0.131,6.779,0.004,0.483,0.478,1513.732,1.0,11.32,7.272,0.038,0.002,-0.0,-18.749,-7.474,16.746,0.061,0.184,0.007,0.699,-0.008,0.002
0.0,-7.978,-8.987,-8.0,-9.0,0.921,0.132,6.775,0.004,0.486,0.478,1557.737,1.0,11.314,12.017,-0.029,-0.004,0.0,44.005,4.745,16.467,0.087,0.156,0.008,0.687,-0.022,-0.013
0.0,-8.986,-2.002,-9.0,-2.0,0.945,0.133,6.776,0.005,0.489,0.478,1558.336,1.0,11.307,9.207,0.023,0.001,0.0,0.599,-2.81,17.569,0.138,0.278,0.019,0.708,-0.014,0.002
0.0,-8.973,-8.004,-9.0,-8.0,0.921,0.132,6.775,0.004,0.486,0.478,1561.008,1.0,11.309,12.024,-0.024,-0.001,-0.0,2.672,2.817,16.521,0.082,0.179,0.008,0.687,-0.027,0.004
0.0,-8.98,1.973,-9.0,2.0,0.946,0.133,6.776,0.005,0.489,0.478,1553.702,1.0,11.308,9.194,0.025,0.001,0.0,-7.306,-2.83,16.507,0.072,0.119,0.006,0.694,-0.02,0.027
0.0,-8.993,8.972,-9.0,9.0,0.921,0.134,6.774,0.005,0.492,0.486,1547.065,1.0,11.332,12.703,-0.025,-0.002,0.0,-6.637,3.509,16.537,0.076,0.162,0.008,0.692,-0.007,0.028
0.0,10.033,-10.006,10.0,-10.0,0.919,0.134,6.784,0.005,0.503,0.498,1592.658,1.0,11.512,14.17,-0.002,0.01,-0.0,45.593,1.466,16.562,0.095,0.165,0.01,0.696,-0.033,0.006
0.0,10.021,-11.0,10.0,-11.0,0.917,0.133,6.783,0.004,0.501,0.494,1591.383,1.0,11.515,14.88,-0.002,-0.001,-0.0,-1.275,0.71,16.702,0.104,0.191,0.011,0.697,-0.021,-0.0
0.0,10.021,-5.992,10.0,-6.0,0.93,0.134,6.784,0.004,0.504,0.498,1589.577,1.0,11.518,11.676,0.013,0.001,0.0,-1.806,-3.204,16.337,0.089,0.098,0.006,0.69,-0.021,-0.008
0.0,10.007,6.999,10.0,7.0,0.92,0.134,6.784,0.005,0.506,0.502,1553.926,1.0,11.556,12.212,-0.011,0.001,0.0,-35.651,0.536,16.795,0.097,0.216,0.01,0.7,-0.007,0.001
0.0,11.031,-9.994,11.0,-10.0,0.914,0.134,6.784,0.005,0.504,0.498,1604.025,1.0,11.528,14.885,-0.005,-0.0,0.0,50.099,2.673,16.517,0.104,0.153,0.01,0.694,-0.031,-0.006
0.0,11.026,1.994,11.0,2.0,0.93,0.133,6.784,0.004,0.503,0.502,1560.987,1.0,11.551,11.205,0.015,0.0,-0.0,-43.038,-3.68,17.158,0.112,0.24,0.012,0.705,-0.026,0.006
0.0,12.034,-9.998,12.0,-10.0,0.912,0.134,6.783,0.005,0.504,0.498,1605.655,1.0,11.545,15.645,-0.018,-0.001,0.0,44.669,4.441,16.488,0.11,0.146,0.01,0.693,-0.034,-0.002
0.0,12.02,-2.99,12.0,-3.0,0.933,0.133,6.784,0.004,0.503,0.502,1570.122,1.0,11.559,12.386,0.022,0.001,-0.0,-35.534,-3.259,16.328,0.091,0.087,0.007,0.686,-0.02,-0.01
0.0,12.01,5.005,12.0,5.0,0.923,0.133,6.784,0.004,0.505,0.502,1556.83,1.0,11.582,13.011,-0.01,-0.0,0.0,-13.291,0.625,18.113,0.204,0.325,0.033,0.726,-0.01,-0.005
0.0,11.995,9.002,12.0,9.0,0.903,0.133,6.783,0.004,0.506,0.506,1534.917,1.0,11.6,14.997,-0.021,-0.001,-0.0,-21.913,1.986,16.587,0.107,0.204,0.014,0.691,0.005,-0.002
0.0,13.017,0.004,13.0,0.0,0.931,0.134,6.782,0.004,0.507,0.502,1581.555,1.0,11.585,13.017,0.029,-0.001,0.0,46.638,-1.979,16.37,0.083,0.143,0.007,0.693,-0.017,-0.004
0.0,13.031,-13.985,13.0,-14.0,0.903,0.133,6.783,0.005,0.505,0.498,1623.402,1.0,11.556,19.115,-0.028,0.001,0.0,41.847,6.098,16.473,0.11,0.161,0.011,0.685,-0.031,-0.015
0.0,13.016,-2.0,13.0,-2.0,0.928,0.134,6.783,0.005,0.509,0.506,1593.407,1.0,11.581,13.169,0.025,-0.0,-0.0,-29.995,-5.946,16.255,0.087,0.101,0.006,0.687,-0.016,-0.0
0.0,13.025,-5.994,13.0,-6.0,0.917,0.133,6.784,0.004,0.506,0.502,1587.865,1.0,11.569,14.338,-0.011,0.001,-0.0,-5.543,1.169,16.141,0.087,0.081,0.007,0.686,-0.025,-0.006
0.0,12.996,11.997,13.0,12.0,0.892,0.133,6.782,0.004,0.507,0.506,1522.711,1.0,11.628,17.686,-0.025,-0.001,-0.0,-65.154,3.348,16.43,0.117,0.176,0.013,0.683,0.004,0.003
0.0,13.009,6.998,13.0,7.0,0.911,0.132,6.782,0.004,0.503,0.502,1530.912,1.0,11.614,14.772,0.019,0.0,-0.0,8.201,-2.914,17.26,0.142,0.28,0.019,0.702,-0.009,0.002
0.0,12.996,8.992,13.0,9.0,0.902,0.132,6.783,0.004,0.504,0.502,1519.942,1.0,11.62,15.803,-0.009,0.0,-0.0,-10.971,1.031,16.631,0.11,0.218,0.015,0.692,0.004,0.008
0.0,1.022,-13.984,1.0,-14.0,0.918,0.132,6.784,0.004,0.487,0.478,1548.992,1.0,11.375,14.021,0.016,0.001,-0.0,29.05,-1.782,16.921,0.104,0.24,0.013,0.695,-0.022,-0.016
0.0,1.021,-3.995,1.0,-4.0,0.956,0.133,6.783,0.004,0.495,0.49,1559.034,1.0,11.393,4.124,0.038,-0.001,0.0,10.042,-9.897,18.492,0.291,0.611,0.076,0.754,-0.021,-0.005
0.0,1.027,-4.992,1.0,-5.0,0.948,0.133,6.782,0.004,0.492,0.486,1543.236,1.0,11.395,5.097,-0.008,-0.001,-0.0,-15.799,0.973,18.109,0.241,0.541,0.053,0.733,-0.027,-0.008
0.0,0.997,9.997,1.0,10.0,0.934,0.132,6.787,0.004,0.491,0.486,1478.995,1.0,11.41,10.047,-0.014,0.005,-0.0,-64.241,4.95,16.773,0.097,0.22,0.011,0.694,0.003,0.003
0.0,1.007,3.997,1.0,4.0,0.962,0.134,6.787,0.004,0.497,0.49,1549.796,1.0,11.392,4.122,0.029,-0.0,0.0,70.801,-5.925,17.813,0.126,0.476,0.034,0.725,-0.007,0.003
0.0,2.019,-11.982,2.0,-12.0,0.925,0.133,6.785,0.004,0.493,0.486,1567.503,1.0,11.391,12.151,-0.037,-0.002,-0.0,17.707,8.029,17.034,0.114,0.298,0.018,0.701,-0.019,-0.018
